29|URBANO(A)|FRACCIONAMIENTO|SANTA ROSA|74949.0|3|ACATLAN
29|URBANO(A)|FRACCIONAMIENTO|SIGLO XXI|74949.0|3|ACATLAN
30|URBANO(A)|COLONIA|NUEVO SAN JOSE|74949.0|3|ACATLAN
30|URBANO(A)|BARRIO|SAN JOSE|74949.0|3|ACATLAN
30|URBANO(A)|BARRIO|SAN JUAN|74949.0|3|ACATLAN
30|URBANO(A)|BARRIO|SAN LUIS|74949.0|3|ACATLAN
31|URBANO(A)|FRACCIONAMIENTO|SAN GABRIEL|74949.0|3|ACATLAN
32|MIXTO(A)|COLONIA|LA CIENEGA|74949.0|3|ACATLAN
32|MIXTO(A)|PUEBLO|LA TRINIDAD|74941.0|3|ACATLAN
32|MIXTO(A)|BARRIO|NUEVO SAN JOSE|74949.0|3|ACATLAN
32|MIXTO(A)|PUEBLO|SAN CRISTOBAL|74942.0|3|ACATLAN
32|MIXTO(A)|BARRIO|SAN JOSE|74949.0|3|ACATLAN
32|MIXTO(A)|BARRIO|SAN LUIS|74949.0|3|ACATLAN
32|MIXTO(A)|-|TERRENO DE CULTIVO|74942.0|3|ACATLAN
33|URBANO(A)|COLONIA|JUAN DIEGO|74949.0|3|ACATLAN
33|URBANO(A)|BARRIO|SAN RAFAEL|74949.0|3|ACATLAN
35|URBANO(A)|PUEBLO|SAN VICENTE BOQUERON|74943.0|3|ACATLAN
36|RURAL(A)|PUEBLO|GARZONES SANTA GERTRUDIS|74943.0|3|ACATLAN
36|RURAL(A)|PUEBLO|SAN FRANCISCO RANCHO NUEVO|74943.0|3|ACATLAN
36|RURAL(A)|PUEBLO|TEHUIXTLE|74940.0|3|ACATLAN
37|RURAL(A)|PUEBLO|LA HUERTA|74943.0|3|ACATLAN
37|RURAL(A)|PUEBLO|TETELCINGO|74941.0|3|ACATLAN
37|RURAL(A)|PUEBLO|TIANGUISTENGO|74945.0|3|ACATLAN
38|RURAL(A)|PUEBLO|HERMENEGILDO GALEANA|74944.0|3|ACATLAN
39|RURAL(A)|PUEBLO|LA NORIA CHICA|74946.0|3|ACATLAN
39|RURAL(A)|PUEBLO|NUEVOS HORIZONTES|74946.0|3|ACATLAN
39|RURAL(A)|PUEBLO|SAN BERNARDO|74946.0|3|ACATLAN
40|MIXTO(A)|COLONIA|3 DE MAYO|74945.0|3|ACATLAN
40|MIXTO(A)|PUEBLO|AMATITLAN DE AZUETA|74940.0|3|ACATLAN
40|MIXTO(A)|PUEBLO|BARRIO DE GUADALUPE|74945.0|3|ACATLAN
41|RURAL(A)|PUEBLO|EL TECOMATE|74947.0|3|ACATLAN
42|RURAL(A)|PUEBLO|PEÑA COLORADA|74940.0|3|ACATLAN
43|RURAL(A)|PUEBLO|BARRIO DE SANTIAGO|74947.0|3|ACATLAN
44|RURAL(A)|PUEBLO|ILAMACINGO|74947.0|3|ACATLAN
44|RURAL(A)|PUEBLO|JUAN R ROJAS|74940.0|3|ACATLAN
44|RURAL(A)|PUEBLO|RANCHO NUEVO|74940.0|3|ACATLAN
45|URBANO(A)|BARRIO|EL CALVARIO|75150.0|4|ACATZINGO
45|URBANO(A)|BARRIO|JESUS DE LAS MARAVILLAS|75150.0|4|ACATZINGO
45|URBANO(A)|BARRIO|SAN ANTONIO|75150.0|4|ACATZINGO
45|URBANO(A)|BARRIO|TETELA|75150.0|4|ACATZINGO
46|URBANO(A)|BARRIO|EL CALVARIO|75150.0|4|ACATZINGO
46|URBANO(A)|COLONIA|EL CAPULIN|75150.0|4|ACATZINGO
46|URBANO(A)|BARRIO|LAS TRES HORAS|75150.0|4|ACATZINGO
46|URBANO(A)|BARRIO|SAN DIEGO|75150.0|4|ACATZINGO
46|URBANO(A)|BARRIO|SAN GABRIEL|75150.0|4|ACATZINGO
46|URBANO(A)|BARRIO|SAN JERONIMO|75150.0|4|ACATZINGO
46|URBANO(A)|BARRIO|SAN PEDRO|75150.0|4|ACATZINGO
46|URBANO(A)|BARRIO|TETELA|75150.0|4|ACATZINGO
47|URBANO(A)|BARRIO|SAN GABRIEL|75150.0|4|ACATZINGO
47|URBANO(A)|BARRIO|SAN MIGUEL|75150.0|4|ACATZINGO
48|MIXTO(A)|BARRIO|SAN GABRIEL|75150.0|4|ACATZINGO
48|MIXTO(A)|BARRIO|SAN PEDRO|75150.0|4|ACATZINGO
49|URBANO(A)|BARRIO|JESUS DE ALONSO|75150.0|4|ACATZINGO
50|MIXTO(A)|BARRIO|GUADALUPE|75150.0|4|ACATZINGO
50|MIXTO(A)|BARRIO|JESUS DE ALONSO|75150.0|4|ACATZINGO
50|MIXTO(A)|COLONIA|PROGRESO DE JUAREZ|75150.0|4|ACATZINGO
51|URBANO(A)|COLONIA|ALCANTARILLA|75150.0|4|ACATZINGO
51|URBANO(A)|FRACCIONAMIENTO|ALHUELICAN|75150.0|4|ACATZINGO
51|URBANO(A)|BARRIO|CHINO|75150.0|4|ACATZINGO
51|URBANO(A)|COLONIA|EL TREBOL|75150.0|4|ACATZINGO
51|URBANO(A)|FRACCIONAMIENTO|LOMAS DE TAMARIZ|75150.0|4|ACATZINGO
51|URBANO(A)|UNIDAD HABITACIONAL|NUEVA GUADALUPE|75150.0|4|ACATZINGO
51|URBANO(A)|BARRIO|SAN JOSE|75150.0|4|ACATZINGO
52|URBANO(A)|BARRIO|SAN ANTONIO|75150.0|4|ACATZINGO
52|URBANO(A)|BARRIO|SAN GABRIEL|75150.0|4|ACATZINGO
53|URBANO(A)|PUEBLO|ACTIPAN DE MORELOS|75159.0|4|ACATZINGO
54|URBANO(A)|PUEBLO|ACTIPAN DE MORELOS|75159.0|4|ACATZINGO
54|URBANO(A)|BARRIO|CHINO|75150.0|4|ACATZINGO
55|URBANO(A)|PUEBLO|ACTIPAN DE MORELOS|75159.0|4|ACATZINGO
55|URBANO(A)|PUEBLO|LOS REYES DE JUAREZ|75400.0|4|ACATZINGO
56|RURAL(A)|PUEBLO|HERNANDEZ|75150.0|4|ACATZINGO
57|MIXTO(A)|PUEBLO|SAN SEBASTIAN VILLANUEVA|75150.0|4|ACATZINGO
58|MIXTO(A)|PUEBLO|SAN SEBASTIAN VILLANUEVA|75150.0|4|ACATZINGO
59|RURAL(A)|RANCHO|ACATZINGO|75150.0|4|ACATZINGO
59|RURAL(A)|PUEBLO|GUADALUPE MORELOS|75150.0|4|ACATZINGO
59|RURAL(A)|PUEBLO|SAN SEBASTIAN TETELES|75150.0|4|ACATZINGO
60|RURAL(A)|PUEBLO|CARMEN SERDAN|75150.0|4|ACATZINGO
